https://dfkanalytics.vercel.app/hero

Cost,Realm,Id,Rarity,Class,Subclass,Background,Lvl,XP To Level,Gen,Sum,SB1,SB2,Train Stat,Profession,PJ,Element,Class Score,CScore/Level,Growth Score,Active1,Active2,Passive1,Passive2,Name
400,SD,190677,0,Knight,Archer,island,5,3179,3,5,STR,WIS,24,fishing,,light,13.62,2.72,0.614,Elite1,Basic2,Basic4,Basic2,Siobhan Wyvernhell
400,SD,266077,2,Priest,Monk,arctic,1,2000,1,10,END,DEX,13,fishing,,water,4.00,4.00,0.899,Basic4,Basic8,Basic4,Basic8,Valdar Willowgloom
400,SD,66961,2,Summoner,Priest,plains,3,656,4,2,LCK,INT,18,fishing,,dark,5.08,1.69,1.274,Basic5,Basic2,Basic5,Basic2,Eunoste Fogmoon
400,SD,78208,0,Paladin,Warrior,swamp,5,4935,4,3,WIS,DEX,19,mining,,wind,9.95,1.99,0.720,Basic7,Basic1,Basic4,Basic1,Stassin Skywoods
400,SD,197197,2,DarkKnight,Pirate,mountains,3,0,4,3,AGI,DEX,19,mining,,lightning,7.54,2.51,1.220,Basic5,Basic7,Basic3,Advanced4,Mai Cenmchón
400,SD,260095,3,Pirate,Priest,plains,1,1682,2,5,END,AGI,12,mining,,dark,4.35,4.35,1.173,Basic6,Basic5,Basic3,Basic3,Dragana Pridesprinter
400,SD,3265,3,Knight,Archer,desert,3,2874,1,5,VIT,STR,17,fishing,,ice,7.11,2.37,1.281,Basic7,Basic8,Basic8,Basic7,Sethus Sterndancer
400,SD,60800,2,Wizard,Warrior,desert,3,1490,1,3,INT,INT,24,foraging,,water,4.74,1.58,0.884,Basic6,Basic3,Basic8,Basic7,Krernas Spiderdane
405,SD,145644,0,DarkKnight,Pirate,forest,5,8,5,1,VIT,END,27,fishing,SURVIVED,lightning,26.28,5.26,0.709,Basic2,Basic8,Basic1,Basic3,Flaeriris Moonbooster
405,SD,242011,3,Summoner,Knight,plains,2,1195,3,0,VIT,END,18,gardening,,dark,6.99,3.50,1.523,Basic8,Basic3,Basic1,Basic4,Brold Y'rhotcheh
407.7,SD,220123,2,Ninja,Berserker,plains,3,688,1,1,STR,INT,18,foraging,,wind,7.12,2.37,1.206,Basic6,Basic1,Basic6,Basic8,Ronnie Hailtree
410,SD,156617,2,Thief,Priest,city,6,2125,1,10,AGI,AGI,24,fishing,,fire,11.18,1.86,0.903,Basic8,Basic7,Basic1,Basic2,Losaba Dustdivider
410,SD,244050,2,Sage,Knight,mountains,2,1070,2,0,VIT,END,17,mining,,light,5.08,2.54,1.460,Basic8,Basic6,Advanced1,Basic3,Tomlin Ebonlus
415,SD,260763,0,Dragoon,Pirate,city,1,2000,5,1,INT,STR,14,mining,,light,1.00,1.00,0.924,Basic4,Basic6,Basic8,Basic1,Malcolm Dustwatcher
415,SD,262419,1,Dragoon,Knight,city,1,2000,4,1,INT,WIS,12,gardening,,ice,2.15,2.15,1.251,Basic4,Basic4,Basic8,Basic6,Asterope Specdusa
417.1,SD,246076,2,Summoner,Pirate,forest,2,2540,1,0,AGI,LCK,18,foraging,,earth,7.84,3.92,1.117,Basic7,Basic6,Basic5,Basic4,Talrith Swiftwing
419.9,SD,6940,2,Archer,Priest,desert,7,0,1,1,INT,VIT,24,gardening,SURVIVED,water,20.59,2.94,0.894,Basic3,Basic6,Basic8,Basic6,Udnir Eludun
420,SD,250160,3,Monk,Wizard,desert,1,1904,2,3,DEX,AGI,15,fishing,,lightning,7.25,7.25,1.258,Basic6,Basic5,Basic6,Basic3,Sizouze Valleytwister
420,SD,254417,0,Summoner,Priest,city,1,2000,2,5,INT,LCK,17,mining,,wind,1.70,1.70,0.729,Basic3,Basic3,Basic5,Advanced3,Iwana Sunbearer
420,SD,254358,2,Priest,Berserker,arctic,2,2171,2,4,INT,LCK,17,fishing,,dark,5.86,2.93,0.870,Elite1,Basic8,Basic3,Basic7,Carsald Laurelscorn
420,SD,265409,2,Thief,Monk,forest,1,1798,1,10,END,INT,11,fishing,,light,4.20,4.20,0.930,Basic7,Basic5,Basic4,Basic1,Valdtreo Sunbearer
420,SD,265094,0,Sage,Seer,mountains,1,2000,4,1,AGI,STR,15,fishing,,wind,1.50,1.50,0.947,Basic8,Basic5,Advanced1,Basic6,Dynelar Browntemper
420,SD,265370,0,Summoner,Monk,arctic,1,1828,2,5,INT,END,17,foraging,,fire,1.70,1.70,0.655,Basic8,Basic1,Basic6,Basic3,Uregorim Valleyherald
420,SD,260382,2,Monk,Wizard,forest,1,2000,1,10,INT,STR,12,foraging,,light,3.00,3.00,0.912,Basic1,Basic1,Basic6,Basic2,Yuldam Windscream
420,SD,264963,3,Warrior,Knight,island,1,1818,1,10,VIT,DEX,14,fishing,,water,5.40,5.40,1.313,Basic5,Basic8,Basic6,Basic6,Arnaldr Nosesnout
420,SD,161326,2,Thief,Monk,desert,6,3416,3,1,LCK,AGI,22,fishing,,ice,14.73,2.46,0.957,Basic7,Basic8,Basic6,Basic1,Kharwil Bouldertwister
420,SD,259840,0,Ninja,Wizard,desert,1,1190,4,0,LCK,INT,13,gardening,,ice,1.20,1.20,0.641,Advanced4,Advanced3,Advanced4,Basic1,Iarharice Grovereign
420,SD,128734,2,Knight,Warrior,island,7,1032,1,0,VIT,LCK,19,fishing,,water,9.73,1.39,1.002,Basic1,Advanced4,Basic5,Advanced1,Alnangar Battlearrow
422.2,SD,9036,1,Monk,Knight,plains,8,1026,1,0,LCK,STR,28,fishing,SURVIVED,light,24.29,3.04,0.777,Basic4,Basic5,Basic2,Basic2,Qufooh Cale
425,SD,258249,3,Archer,Warrior,swamp,1,788,1,10,STR,END,13,foraging,,lightning,6.10,6.10,1.288,Basic5,Basic6,Basic4,Basic7,Blonneth Woodleaves
425,SD,238039,2,Thief,Monk,city,2,0,1,10,AGI,AGI,20,fishing,,light,8.70,4.35,0.957,Basic5,Basic2,Basic1,Basic2,Merla Diablogira
425,SD,264442,3,Pirate,Knight,forest,1,1900,3,3,END,LCK,14,fishing,,ice,5.30,5.30,1.294,Basic8,Basic4,Basic6,Basic4,Holdmod Aquagon
425,SD,255165,2,Summoner,Priest,arctic,1,505,2,5,AGI,VIT,15,mining,,lightning,3.65,3.65,1.250,Basic3,Basic4,Basic4,Basic7,Eaton Plaingroom
425,SD,257602,2,DarkKnight,Thief,forest,1,2000,2,5,WIS,END,15,gardening,,dark,2.85,2.85,1.180,Basic1,Basic7,Basic5,Basic3,Dyllis Eaglewolf
425,SD,254930,1,DarkKnight,Wizard,plains,1,2000,3,5,AGI,LCK,14,mining,,dark,2.00,2.00,0.914,Basic6,Basic6,Basic2,Basic1,Izawyn Threelash
425,SD,252935,0,DarkKnight,Pirate,plains,1,1230,2,5,WIS,VIT,14,mining,,fire,0.70,0.70,0.719,Basic4,Basic6,Basic7,Basic4,Hestyl Fardrifter
425,SD,264776,1,DarkKnight,Warrior,forest,1,2000,1,5,AGI,VIT,15,mining,,water,2.80,2.80,0.996,Basic1,Basic5,Basic2,Basic8,Urius Sunshadow
429,SD,261147,0,Summoner,Seer,mountains,1,2000,1,5,STR,LCK,14,gardening,,water,2.60,2.60,0.730,Basic8,Basic8,Basic3,Basic3,Lalyn Ebondoro
429,SD,235578,2,Sage,Thief,desert,2,1584,4,0,LCK,STR,17,mining,,lightning,5.39,2.69,1.495,Basic1,Basic2,Basic6,Basic8,Elfman Stoutspell
429,SD,109746,1,Archer,Knight,plains,7,5518,3,0,INT,DEX,32,mining,SURVIVED,ice,21.24,3.03,0.787,Basic4,Basic2,Basic8,Basic2,Mead Raintrampler
430,SD,263228,1,Dragoon,Archer,plains,1,2000,4,1,INT,AGI,13,gardening,,ice,3.10,3.10,1.237,Basic4,Basic6,Basic8,Basic7,Phoebaleia Downbranch
430,SD,248979,3,Thief,Knight,forest,2,1946,3,7,WIS,WIS,13,foraging,,earth,6.79,3.40,1.283,Basic5,Basic4,Basic7,Basic5,Udius Grizlus
430,SD,261904,0,DarkKnight,Berserker,swamp,1,1860,1,5,AGI,END,14,mining,,lightning,1.60,1.60,0.727,Basic8,Basic1,Advanced1,Basic7,Jenewynn Chaseman
430,SD,162466,1,Dragoon,Thief,plains,4,2705,5,0,INT,DEX,21,gardening,,dark,10.12,2.53,1.313,Basic6,Basic7,Basic3,Basic8,Hollyann Ravenshot
430,SD,158488,2,Summoner,Wizard,desert,1,0,2,4,WIS,END,15,gardening,,lightning,3.55,3.55,1.260,Advanced3,Basic7,Basic4,Basic7,Dernmód Dirgesoar
430,SD,51353,3,Archer,Wizard,city,3,3062,3,8,INT,STR,16,gardening,,wind,5.53,1.84,1.192,Basic8,Basic8,Basic5,Basic5,Cathleen Grisjin
431.3,SD,195305,2,Paladin,Archer,desert,4,2980,1,2,INT,DEX,16,gardening,,wind,8.02,2.00,1.187,Basic7,Basic6,Basic1,Basic8,Ovior Watertalon
432,SD,84637,1,Archer,Monk,island,6,7914,1,8,AGI,WIS,20,foraging,,earth,12.18,2.03,0.736,Basic3,Basic7,Basic8,Basic4,Kalena Masterspire
434,SD,251570,3,Thief,Wizard,forest,1,0,2,8,AGI,STR,14,fishing,,earth,5.10,5.10,1.189,Advanced4,Basic7,Basic8,Basic8,Priestly Clearslayer
435,SD,108818,1,Archer,Wizard,swamp,8,11085,2,7,END,DEX,29,foraging,,water,11.80,1.48,0.707,Basic3,Basic2,Basic6,Basic7,Magenta Shadowdraft
440,SD,255144,0,DarkKnight,Knight,mountains,1,2000,2,5,DEX,AGI,14,mining,,earth,1.10,1.10,0.715,Basic3,Basic6,Basic6,Basic5,Morelia Pinedreamer
443,SD,63099,1,Summoner,Pirate,mountains,5,0,1,0,DEX,VIT,22,gardening,,light,9.11,1.82,0.867,Basic8,Basic5,Basic2,Basic8,Briza Ferntrap
444,SD,244979,2,Pirate,Monk,arctic,1,2000,1,10,WIS,END,13,fishing,,ice,6.50,6.50,1.018,Basic8,Basic4,Basic2,Basic2,Sornand Hillhorn
444,SD,260292,2,Wizard,Monk,island,1,2000,1,10,LCK,LCK,15,gardening,,earth,6.40,6.40,0.938,Basic5,Basic1,Basic7,Basic8,Asphodel Willowgroom
444,SD,266202,2,Knight,Thief,plains,1,2000,1,10,LCK,STR,15,mining,,light,6.60,6.60,1.022,Basic7,Basic1,Basic2,Basic6,Déorbrand Flamegleam
445,SD,245932,2,DarkKnight,Archer,swamp,1,2000,3,5,WIS,LCK,15,fishing,,lightning,3.20,3.20,1.203,Basic2,Basic8,Basic6,Basic5,Ortelia Sagethorne
449,SD,228321,0,DarkKnight,Knight,city,1,1470,2,5,INT,AGI,14,mining,,fire,1.40,1.40,0.715,Basic4,Basic2,Basic1,Basic6,Udnir Brask
450,SD,245047,2,Shapeshifter,Archer,island,1,604,2,5,WIS,INT,12,mining,,earth,3.10,3.10,1.408,Basic5,Basic8,Basic1,Basic3,Unor Stargatherer
450,SD,246650,2,Thief,Thief,city,2,1230,1,10,AGI,AGI,23,fishing,,light,8.60,4.30,1.037,Basic8,Basic6,Basic1,Basic2,Ron Skullbreath
450,SD,259905,2,Warrior,Pirate,arctic,1,2000,1,10,WIS,INT,13,mining,,lightning,4.20,4.20,0.978,Basic5,Basic8,Basic2,Basic6,Braid Falltail
450,SD,22751,0,Pirate,Knight,swamp,8,1899,2,7,END,STR,25,fishing,,fire,15.28,1.91,0.603,Basic6,Basic1,Basic5,Basic2,Fastda Orbstalker
450,SD,263328,2,Ninja,Archer,plains,1,2000,2,5,WIS,STR,12,fishing,,fire,2.85,2.85,1.214,Basic1,Basic1,Basic3,Basic1,Azalea Slenpod
450,SD,159256,0,Knight,Wizard,island,4,1782,1,10,AGI,AGI,14,mining,,water,4.02,1.00,0.478,Basic5,Basic3,Basic8,Basic2,Craig Pyrelance
450,SD,163154,3,Knight,Wizard,island,1,2000,1,10,INT,STR,14,gardening,,fire,4.50,4.50,1.193,Basic5,Basic8,Basic4,Basic4,Bumo Malegora
450,SD,136206,1,Paladin,Thief,mountains,3,1386,2,5,INT,DEX,12,fishing,,earth,2.90,0.97,0.921,Advanced3,Basic7,Basic5,Basic1,Brorlag Titanridge
450,SD,225099,3,DarkKnight,Priest,arctic,2,1965,2,0,END,WIS,14,gardening,,earth,5.70,2.85,1.554,Basic8,Basic4,Basic6,Basic7,Yteilin Phagan
450,SD,88788,0,Wizard,Knight,arctic,2,0,3,8,DEX,LCK,14,foraging,,fire,2.82,1.41,0.475,Basic5,Basic1,Basic1,Basic2,Trudus Coldbough
450,SD,124539,0,Knight,Thief,forest,5,0,1,10,END,WIS,18,mining,,earth,8.07,1.61,0.535,Basic5,Basic1,Basic5,Basic1,Svanthine Raintrampler
450,SD,137007,3,Monk,Warrior,forest,1,2000,2,9,LCK,WIS,12,gardening,,wind,4.40,4.40,1.273,Basic5,Basic7,Basic4,Basic7,Vogdodoc Porter
450,SD,67458,2,Pirate,Priest,arctic,8,8575,2,3,DEX,WIS,23,foraging,,earth,17.08,2.13,0.854,Basic5,Basic8,Basic8,Basic8,Mead Ragebrook
450,SD,2131,2,Priest,Wizard,plains,5,3780,1,4,DEX,DEX,20,foraging,,dark,12.64,2.53,0.981,Advanced2,Basic1,Basic4,Basic5,Westbrook Crestdrifter
450,SD,263500,2,Ninja,Pirate,island,1,1888,2,5,DEX,WIS,14,fishing,,light,3.85,3.85,1.207,Basic7,Basic6,Basic3,Basic1,Cerman Eaglelight
450,SD,265529,3,Priest,Berserker,forest,1,2000,2,9,WIS,AGI,17,gardening,,wind,5.70,5.70,1.170,Basic7,Basic1,Basic7,Basic6,Chloris Ataxidos
450,SD,120959,0,Paladin,Monk,mountains,6,7610,2,4,AGI,INT,25,mining,SURVIVED,lightning,25.48,4.25,0.698,Basic4,Basic2,Basic5,Basic7,Baerrin Ebonthrax
450,SD,247404,0,Sage,Pirate,forest,2,3000,3,1,DEX,END,17,gardening,,earth,4.13,2.06,0.784,Basic2,Basic3,Basic3,Basic4,Laloreia Bloomseeker
450,SD,264683,0,DarkKnight,Monk,mountains,1,2000,1,5,INT,WIS,18,gardening,,light,4.80,4.80,0.755,Advanced2,Basic8,Basic2,Basic6,Ostel Eaglebloom
451.3,SD,264107,2,Paladin,Knight,island,1,1439,1,5,LCK,INT,11,fishing,,earth,4.25,4.25,1.258,Basic4,Advanced1,Basic5,Basic3,Ramona Transus
454.4,SD,224984,2,DarkKnight,Archer,plains,3,2283,1,2,VIT,AGI,17,foraging,,light,4.49,1.50,1.203,Basic7,Basic1,Basic4,Basic6,Oreithochis Rockwhisper
455,SD,51900,3,Wizard,Pirate,city,5,1080,1,10,DEX,STR,16,fishing,,lightning,12.18,2.44,1.152,Basic7,Basic4,Basic6,Basic2,Fjorness Stonetwister
455,SD,24741,1,Summoner,Warrior,city,9,13960,3,0,AGI,WIS,25,fishing,,dark,15.87,1.76,0.896,Advanced2,Basic1,Basic6,Basic2,Igla Falltail
455,SD,45299,0,Priest,Priest,arctic,9,11065,3,7,DEX,END,22,fishing,,ice,10.08,1.12,0.596,Basic3,Basic8,Basic7,Basic1,Erius Diamodoru
459,SD,208400,0,Summoner,Seer,plains,1,0,1,0,VIT,END,15,mining,,earth,2.70,2.70,0.737,Basic7,Basic8,Basic4,Basic4,Sand Alpengloom
459.5,SD,127093,0,Pirate,Archer,plains,5,0,4,2,DEX,DEX,28,fishing,SURVIVED,dark,17.75,3.55,0.586,Basic5,Basic4,Basic2,Basic6,Trillis Chaseman
460,SD,259583,3,Pirate,Paladin,forest,1,830,3,5,STR,INT,17,mining,,earth,7.55,7.55,1.354,Basic3,Basic5,Basic8,Basic4,Heimoric Elfbreaker
460,SD,69822,2,Priest,Pirate,arctic,8,3895,2,2,LCK,STR,28,gardening,SURVIVED,water,23.72,2.96,0.860,Basic7,Basic4,Basic4,Basic6,Pailthonius Savalios
468,SD,158593,3,Wizard,Priest,island,2,538,3,2,AGI,AGI,15,mining,,light,5.02,2.51,1.286,Basic6,Basic2,Basic3,Basic4,Gadriel Burrowsleep
469,SD,261839,3,Summoner,Thief,swamp,1,1610,4,0,DEX,LCK,16,mining,,ice,4.95,4.95,1.525,Basic1,Basic6,Basic3,Advanced4,Sofolea Aerin
469,SD,266153,3,Ninja,Knight,swamp,1,2000,5,0,DEX,INT,13,gardening,,ice,5.45,5.45,1.571,Advanced1,Basic3,Basic3,Basic2,Kimbell Peaceroar
469.5,SD,122943,0,DarkKnight,Priest,plains,6,0,3,1,WIS,AGI,28,fishing,SURVIVED,lightning,20.13,3.35,0.654,Basic8,Basic2,Basic4,Advanced2,Drennah Forestcutter
470.5,SD,69064,0,Ninja,Archer,arctic,4,0,4,1,LCK,STR,18,gardening,SURVIVED,wind,6.16,1.54,0.700,Basic8,Basic6,Basic3,Basic5,Cadith Taloguar
475,SD,69010,3,Pirate,Priest,island,6,6487,2,4,END,WIS,22,foraging,,fire,18.02,3.00,1.155,Basic3,Basic7,Basic6,Basic4,Trislana Rockshadow
475,SD,258920,2,Summoner,Priest,swamp,1,1700,2,5,STR,WIS,15,gardening,,ice,2.70,2.70,1.274,Basic4,Basic3,Basic4,Basic1,Brelman Connington
477.5,SD,123968,0,Ninja,Pirate,forest,3,0,3,0,STR,AGI,22,gardening,SURVIVED,light,12.97,4.32,0.724,Basic8,Basic7,Basic3,Basic4,Bushon Hollowpelt
477.7,SD,89173,1,Thief,Pirate,plains,6,0,4,3,STR,STR,28,gardening,SURVIVED,fire,20.03,3.34,0.769,Basic4,Basic8,Basic2,Basic4,Cadith Aqugary
480,SD,38364,2,Wizard,Thief,swamp,2,2617,1,8,AGI,END,15,gardening,,water,5.02,2.51,0.886,Basic7,Basic2,Basic4,Advanced3,Metyllis Cragdew
480,SD,174115,3,Wizard,Warrior,swamp,3,558,3,4,END,DEX,18,gardening,,lightning,7.64,2.55,1.154,Basic8,Basic3,Basic6,Basic8,Tallin Flameforce
480,SD,76543,0,Dragoon,Monk,city,6,6840,4,0,END,END,24,mining,,earth,10.38,1.73,0.916,Basic4,Advanced3,Basic5,Basic5,Ulita Supregira
480,SD,251419,3,Monk,Berserker,swamp,1,1338,2,8,VIT,END,12,fishing,,fire,4.45,4.45,1.273,Basic8,Basic2,Basic1,Advanced4,Halward Daywing
480,SD,175502,2,DarkKnight,Ninja,forest,4,2354,6,1,END,DEX,26,gardening,,lightning,16.98,4.25,1.330,Basic2,Basic8,Basic3,Basic2,Soten Fourblood
481.5,SD,148705,1,Paladin,Pirate,mountains,5,1296,3,3,AGI,DEX,23,gardening,SURVIVED,earth,18.80,3.76,0.955,Basic2,Basic8,Basic1,Basic6,Paenerah Dustchanter
487.5,SD,42574,0,Summoner,Archer,city,6,550,3,3,INT,STR,23,foraging,SURVIVED,water,16.20,2.70,0.637,Basic5,Basic2,Basic6,Basic3,Ibahn Suprevern
488,SD,68517,1,Knight,Archer,arctic,1,1767,1,10,STR,WIS,13,mining,,ice,2.10,2.10,0.754,Basic3,Basic4,Basic7,Advanced4,Egil Leadbetter
489,SD,19549,1,Knight,DarkKnight,arctic,8,8587,2,3,DEX,STR,32,fishing,SURVIVED,ice,21.84,2.73,0.846,Basic6,Basic1,Basic1,Basic8,Cern Runestriker
489,SD,31544,3,Pirate,Knight,plains,7,5517,3,2,WIS,WIS,21,gardening,,water,13.30,1.90,1.273,Basic6,Basic7,Basic4,Basic1,Drannadoc Dustwound
490,SD,101305,0,Knight,Monk,island,9,15865,2,5,INT,END,24,gardening,,ice,18.04,2.00,0.586,Basic3,Advanced1,Basic1,Basic1,Onezin Bouldermark
490,SD,235718,3,Monk,Monk,desert,1,1020,2,8,WIS,VIT,13,gardening,,dark,5.10,5.10,1.272,Basic7,Basic6,Basic6,Basic8,Arolius Brightsky
490,SD,42348,0,Ninja,Wizard,island,8,4205,5,1,LCK,AGI,31,foraging,SURVIVED,wind,22.79,2.85,0.665,Basic8,Basic6,Basic8,Basic4,Will Yewcrest
490,SD,252389,1,DarkKnight,Knight,island,1,709,1,5,END,END,15,fishing,,fire,2.75,2.75,0.989,Basic8,Basic6,Basic4,Basic3,Minda Falltail
493,SD,74536,0,Monk,Warrior,mountains,3,2907,1,4,WIS,STR,13,gardening,,fire,3.21,1.07,0.579,Basic5,Basic3,Advanced1,Basic2,Catherine Axegazer
495,SD,250922,1,Paladin,Monk,desert,1,2000,2,5,LCK,WIS,13,mining,,light,2.35,2.35,0.979,Basic2,Basic6,Basic2,Basic6,Harmon Mournthorne
495,SD,260156,2,Paladin,Monk,plains,1,2000,3,5,AGI,DEX,11,gardening,,lightning,2.35,2.35,1.219,Basic3,Advanced2,Basic7,Basic5,Ireland Yewchaser
495,SD,230106,3,Warrior,Knight,plains,1,2000,2,8,WIS,AGI,11,gardening,,fire,3.25,3.25,1.301,Basic5,Basic3,Basic8,Basic3,Duwfam Axeblossom
495,SD,259171,3,Knight,Monk,plains,1,2000,2,2,LCK,INT,11,mining,,wind,3.85,3.85,1.253,Basic3,Basic2,Basic5,Basic6,Ferlina Driftchaser
495,SD,260483,3,Priest,Knight,desert,1,2000,2,8,STR,WIS,17,fishing,,water,3.60,3.60,1.213,Basic5,Basic8,Basic3,Basic6,Torra Diatori
495,SD,266068,0,Summoner,Archer,arctic,1,2000,2,5,AGI,END,14,fishing,,dark,1.00,1.00,0.640,Advanced4,Basic8,Basic2,Basic7,Soleil Watertrack
495,SD,265836,0,Ninja,Pirate,plains,1,2000,2,4,LCK,AGI,15,fishing,,dark,1.20,1.20,0.724,Basic5,Basic4,Basic5,Basic3,Dynohrin Elfscribe
495,SD,67244,1,Knight,Knight,desert,5,1058,1,10,AGI,END,20,fishing,,lightning,11.97,2.39,0.831,Basic4,Basic3,Basic8,Basic3,Hanic Rúnláne
497.5,SD,125468,0,Paladin,Knight,mountains,6,0,2,1,WIS,DEX,23,fishing,SURVIVED,water,20.67,3.45,0.742,Basic2,Basic2,Basic6,Basic6,Catcher Vallie
499,SD,5426,3,Archer,Archer,city,1,1866,3,5,STR,AGI,12,gardening,,water,4.00,4.00,1.277,Basic6,Basic3,Basic7,Basic6,Lolo Bonekiller
499,SD,262930,0,Summoner,Knight,arctic,1,1908,1,5,END,WIS,16,foraging,,dark,2.70,2.70,0.647,Basic4,Basic3,Basic7,Basic7,Svavild Burningrage
499,SD,127090,2,Paladin,Pirate,arctic,1,0,3,3,WIS,DEX,14,gardening,,dark,3.85,3.85,1.212,Basic3,Basic4,Basic1,Basic3,Drilthil Rumblepike
499,SD,146279,0,DarkKnight,Wizard,island,6,7472,2,2,END,END,23,foraging,,light,11.88,1.98,0.674,Basic1,Basic4,Basic5,Basic3,Redman Rok
499,SD,257382,1,Summoner,Seer,mountains,1,908,2,4,DEX,STR,14,foraging,,wind,1.90,1.90,0.991,Basic3,Basic4,Basic3,Basic2,Zogrand Whitfall
499,SD,264221,1,Knight,Ninja,city,1,2000,1,10,END,AGI,14,mining,,wind,3.75,3.75,0.791,Basic2,Basic2,Basic2,Basic3,Ethar Pyne
499,SD,139752,1,Summoner,Thief,city,6,4020,4,3,END,DEX,28,fishing,SURVIVED,earth,23.90,3.98,0.885,Basic5,Basic3,Basic8,Basic5,Stassohrin Yewchaser
499,SD,82063,1,Monk,Knight,forest,7,4297,2,5,DEX,INT,28,foraging,SURVIVED,lightning,19.53,2.79,0.756,Basic8,Advanced3,Basic8,Basic3,Seabert Auradon
499,SD,8512,0,Archer,Pirate,plains,6,4276,1,3,WIS,END,18,fishing,,water,10.53,1.75,0.580,Basic4,Basic6,Advanced2,Basic4,Glenna Daysnout
499,SD,85917,2,Paladin,Monk,arctic,1,0,3,1,LCK,STR,13,gardening,,water,3.45,3.45,1.246,Basic5,Basic2,Basic1,Basic1,Pronora Hallowedorb
499,SD,6682,1,Monk,Wizard,plains,5,1100,1,10,LCK,WIS,18,fishing,,lightning,6.17,1.23,0.704,Basic7,Basic5,Basic4,Basic7,Angelia Whitebow
499.9,SD,163596,2,Summoner,Knight,island,4,928,1,2,DEX,VIT,21,foraging,,water,9.22,2.31,1.137,Basic7,Basic4,Basic1,Basic8,Dreddolt Lionlance
500,SD,95654,3,DarkKnight,Priest,plains,1,0,4,2,DEX,LCK,15,fishing,,dark,5.40,5.40,1.554,Basic2,Basic8,Basic4,Basic1,Drennah Woodglow
500,SD,101738,2,Thief,Wizard,plains,5,4265,1,10,STR,INT,17,mining,,fire,10.03,2.01,0.871,Basic7,Basic6,Basic2,Basic4,Onior Shadeguard
500,SD,40982,0,Monk,Monk,island,9,15912,1,6,STR,LCK,29,fishing,SURVIVED,ice,24.59,2.73,0.554,Basic8,Basic6,Basic7,Basic7,Ayanna Downrock
500,SD,90950,0,Archer,Thief,forest,6,1555,2,4,END,INT,17,gardening,,fire,12.63,2.10,0.539,Basic1,Basic3,Basic5,Basic3,Periliel Stormbelly
500,SD,19003,0,Knight,Monk,swamp,6,6124,4,6,AGI,WIS,17,fishing,,lightning,11.68,1.95,0.556,Basic5,Basic5,Basic6,Basic3,Irnoris Cragbelly
500,SD,171489,0,Pirate,Thief,forest,3,2396,2,2,LCK,END,15,foraging,,water,6.55,2.18,0.569,Basic1,Basic5,Basic4,Basic3,Xalenor Greatsorrow
500,SD,3845,0,Warrior,Knight,plains,6,6160,1,4,INT,END,19,foraging,,water,12.41,2.07,0.636,Basic5,Basic2,Basic7,Basic8,Hunnodreon Patrilios
500,SD,222246,0,Thief,Warrior,forest,2,466,4,4,AGI,AGI,16,fishing,,earth,5.44,2.72,0.610,Basic1,Basic3,Basic4,Basic6,Nahyl Snowwhisper
500,SD,1000000000525,2,Shapeshifter,Monk,arctic,1,2000,1,5,STR,VIT,12,mining,,water,3.25,3.25,1.454,Basic5,Basic6,Basic2,Basic3,Yanral Anarmajin
500,SD,163305,3,Pirate,Priest,arctic,1,2000,1,10,END,INT,12,gardening,,dark,4.00,4.00,1.155,Basic2,Basic6,Basic2,Basic5,Theodkarl Stillgloom
500,SD,190590,0,Shapeshifter,Pirate,island,3,3194,1,5,VIT,VIT,18,fishing,,fire,9.56,3.19,0.930,Basic5,Basic5,Basic1,Basic6,Karoly Flameflaw
500,SD,175176,0,Warrior,Priest,desert,4,3828,1,0,END,END,20,mining,,earth,8.10,2.02,0.502,Basic7,Basic7,Basic6,Basic8,Uririe Softsong
500,SD,209948,2,Ninja,Priest,mountains,1,800,3,2,WIS,END,12,mining,,wind,2.80,2.80,1.146,Basic4,Basic3,Basic1,Advanced3,Ghunakr Treearrow
500,SD,155801,1,Pirate,Knight,mountains,3,2650,1,10,AGI,DEX,14,gardening,,lightning,5.20,1.73,0.803,Basic2,Basic3,Basic5,Basic5,Ofarihm Stallus
500,SD,158220,1,DarkKnight,Monk,forest,4,1386,1,3,DEX,WIS,21,mining,,dark,11.54,2.88,0.934,Basic4,Basic7,Basic3,Basic8,Agaromela Gigaras
500,SD,147473,2,Paladin,Monk,arctic,1,1557,2,5,INT,LCK,12,fishing,,water,2.40,2.40,1.219,Basic4,Basic2,Basic5,Basic1,Hyrmamia Laughinghammer
500,SD,216238,1,Sage,Knight,arctic,3,4000,5,0,AGI,AGI,18,fishing,,fire,5.67,1.89,1.147,Basic1,Basic4,Basic5,Advanced1,Brogroc Nightdream
500,SD,119708,0,Warrior,Priest,swamp,6,4139,2,4,WIS,END,18,gardening,,lightning,11.66,1.94,0.502,Basic7,Basic6,Basic3,Basic6,Adrien Roughglide
500,SD,45387,1,Thief,Wizard,city,9,12196,1,8,VIT,DEX,20,gardening,,dark,14.06,1.56,0.689,Basic5,Basic1,Basic2,Basic7,Ingeltorn Birchheart
500,SD,165141,0,Wizard,Warrior,plains,5,4683,1,6,STR,DEX,17,fishing,,wind,8.08,1.62,0.454,Basic1,Basic4,Basic3,Basic3,True Eaglechewer
